國家,ID,iso_code,洲名,日期,總確診數,新增確診數,七天移動平均新增確診數,總死亡數,新增死亡數,七天移動平均新增死亡數,每百萬人確診數,每百萬人死亡數,傳染率,新增檢驗件數,總檢驗件數,每千人檢驗件數,七天移動平均新增檢驗件數,陽性率,每確診案例相對檢驗數量,疫苗總接種總劑數,疫苗總接種人數,疫苗新增接種劑數,七天移動平均疫苗新增接種劑數,每百人接種疫苗劑數,每百人接種疫苗人數,疫情控管指數,總人口數,中位數年紀,70歲以上人口比例,平均壽命,解除隔離數,解封指數
台灣,164869,TWN,亞洲,2022-06-16,3135565,63133,63111.143,4714,168,161.429,131442.63,197.61,0.91,12625509,72038,529.26,78287.0,0.806,1.2,56596591,21136609,94826,77610.0,237.25,88.6,26.85,23855008,42.2,8.353,80.46,14835,210.68
台灣,164870,TWN,亞洲,2022-06-17,3190787,55222,61243.857,4868,154,153.0,133757.532,204.066,0.9,12694602,69093,532.157,78299.0,0.782,1.3,56748727,21143972,152136,75836.0,237.89,88.64,26.85,23855008,42.2,8.353,80.46,14835,214.41
台灣,164871,TWN,亞洲,2022-06-18,3244453,53666,57536.714,5049,181,148.714,136007.207,211.654,0.89,12761345,66743,534.955,74549.0,0.772,1.3,0,0,0,77825.0,0.0,0.0,26.85,23855008,42.2,8.353,80.46,14835,218.04
台灣,164872,TWN,亞洲,2022-06-19,3295076,50623,57544.714,5221,172,150.0,138129.319,218.864,0.88,12809001,47656,536.952,73176.0,0.786,1.3,56832106,21148511,0,79814.0,238.24,88.65,26.85,23855008,42.2,8.353,80.46,14835,221.47
台灣,164873,TWN,亞洲,2022-06-20,3330695,35619,56190.286,5365,144,155.0,139622.464,224.9,0.88,12886392,77391,540.197,71846.0,0.782,1.3,56936435,21151115,104329,84229.0,238.68,88.67,26.85,23855008,42.2,8.353,80.46,14835,223.88
台灣,164874,TWN,亞洲,2022-06-21,3387061,56366,54794.286,5480,115,153.857,141985.322,229.721,0.87,12957029,70637,543.158,69480.0,0.789,1.3,57034108,21153897,97673,88071.0,239.09,88.68,26.85,23855008,42.2,8.353,80.46,14835,227.69
台灣,164875,TWN,亞洲,2022-06-22,3439279,52218,52406.714,5651,171,157.857,144174.297,236.889,0.87,13021521,64492,545.861,66864.0,0.784,1.3,57192072,21157763,157964,98615.0,239.75,88.69,26.85,23855008,42.2,8.353,80.46,14835,231.22
台灣,164876,TWN,亞洲,2022-06-23,3487599,48320,50290.571,5817,166,157.571,146199.867,243.848,0.86,0,0,0.0,0.0,0.0,0.0,57339563,21160550,147491,106139.0,240.37,88.7,26.85,23855008,42.2,8.353,80.46,14835,234.49
台灣,164877,TWN,亞洲,2022-06-24,3533335,45736,48935.429,5969,152,157.286,148117.117,250.22,0.86,0,0,0.0,0.0,0.0,0.0,57464849,21163845,125286,102303.0,240.89,88.72,26.85,23855008,42.2,8.353,80.46,14835,237.58
台灣,164878,TWN,亞洲,2022-06-25,3573703,40368,47035.714,6120,151,153.0,149809.34,256.55,0.85,0,0,0.0,0.0,0.0,0.0,0,0,0,102727.0,0.0,0.0,26.85,23855008,42.2,8.353,80.46,14835,240.31
台灣,164879,TWN,亞洲,2022-06-26,3613345,39642,45467.0,6254,134,147.571,151471.129,262.167,0.85,0,0,0.0,0.0,0.0,0.0,57554160,21167541,0,103151.0,241.27,88.73,26.85,23855008,42.2,8.353,80.46,14835,242.99
台灣,164880,TWN,亞洲,2022-06-27,3641921,28576,44460.857,6345,91,140.0,152669.033,265.982,0.85,0,0,0.0,0.0,0.0,0.0,57652381,21169733,98221,102278.0,241.68,88.74,26.85,23855008,42.2,8.353,80.46,14835,244.92
台灣,164881,TWN,亞洲,2022-06-28,3686338,44417,42753.857,6448,103,138.286,154530.99,270.3,0.84,0,0,0.0,0.0,0.0,0.0,57744693,21172341,92312,101512.0,242.07,88.75,26.85,23855008,42.2,8.353,80.46,14835,247.92
台灣,164882,TWN,亞洲,2022-06-29,3728363,42025,41297.714,6533,85,126.0,156292.674,273.863,0.84,0,0,0.0,0.0,0.0,0.0,57857021,21175625,112328,94993.0,242.54,88.77,26.85,23855008,42.2,8.353,80.46,14835,250.76
台灣,164883,TWN,亞洲,2022-06-30,3767283,38920,39954.857,6651,118,119.143,157924.198,278.809,0.84,0,0,0.0,0.0,0.0,0.0,57970591,21178300,113570,90147.0,243.01,88.78,26.85,23855008,42.2,8.353,80.46,14835,253.39
台灣,164884,TWN,亞洲,2022-07-01,3803049,35766,38530.571,6772,121,114.714,159423.506,283.882,0.84,0,0,0.0,0.0,0.0,0.0,58075099,21183085,104508,87179.0,243.45,88.8,26.85,23855008,42.2,8.353,80.46,14835,255.81
台灣,164885,TWN,亞洲,2022-07-02,3837856,34807,37736.143,6868,96,106.857,160882.612,287.906,0.84,0,0,0.0,0.0,0.0,0.0,0,0,0,85345.0,0.0,0.0,0.0,23855008,42.2,8.353,80.46,14835,258.17
台灣,164886,TWN,亞洲,2022-07-03,3870528,32672,36740.429,6956,88,100.286,162252.22,291.595,0.0,0,0,0.0,0.0,0.0,0.0,58138741,21183411,0,83512.0,243.72,88.8,0.0,23855008,42.2,8.353,80.46,14835,260.37
台灣,164887,TWN,亞洲,2022-07-04,3893643,23115,35960.286,7025,69,97.143,163221.199,294.487,0.0,0,0,0.0,0.0,0.0,0.0,58215158,21185340,76417,80397.0,244.04,88.81,0.0,23855008,42.2,8.353,80.46,14835,261.94
台灣,164888,TWN,亞洲,2022-07-05,3929627,35984,34755.571,7128,103,97.143,164729.645,298.805,0.0,0,0,0.0,0.0,0.0,0.0,58303126,21187479,87968,79776.0,244.41,88.82,0.0,23855008,42.2,8.353,80.46,14835,264.37
台灣,164889,TWN,亞洲,2022-07-06,3964188,34561,33689.286,7223,95,98.571,166178.439,302.788,0.0,0,0,0.0,0.0,0.0,0.0,58386712,21190216,83586,75670.0,244.76,88.83,0.0,23855008,42.2,8.353,80.46,14835,266.71
